Link ID,Start Node,Start Node Eastings,Start Node Northings,Start Node Latitude,Start Node Longitude,End Node,End Node Eastings,End Node Northings,End Node Latitude,End Node Longitude,Region,Road Type
992169-992170,992169,822168.4672,834094.7564,22.44622771,114.0399008,992170,821776.8185,833020.3738,22.4365223,114.0361058,TM,MAJOR ROUTE
992170-992171,992170,821762.1539,833006.7741,22.43639936,114.0359635,992171,821776.8185,833020.3738,22.4365223,114.0361058,TM,MAJOR ROUTE
992171-991059,992171,821747.3574,832993.3182,22.43627772,114.0358198,991059,821762.1539,833006.7741,22.43639936,114.0359635,TM,MAJOR ROUTE
992172-992173,992172,821732.5605,832979.8626,22.43615609,114.0356762,992173,820946.0188,832769.3458,22.43424817,114.0280378,TM,MAJOR ROUTE
992173-992174,992173,820946.0188,832769.3458,22.43424817,114.0280378,992174,820926.3911,832773.1865,22.43428268,114.0278471,TM,MAJOR ROUTE
992174-991060,992174,820926.3911,832773.1865,22.43428268,114.0278471,991060,820906.7252,832776.8246,22.43431535,114.027656,TM,MAJOR ROUTE
992175-992176,992175,820887.0664,832780.5028,22.43434839,114.027465,992176,819794.9057,833075.5778,22.43700289,114.0168528,TM,MAJOR ROUTE
992176-992177,992176,819794.9057,833075.5778,22.43700289,114.0168528,992177,819777.2144,833084.9062,22.43708695,114.0166808,TM,MAJOR ROUTE
992177-991061,992177,819777.2144,833084.9062,22.43708695,114.0166808,991061,819759.5232,833094.2347,22.43717102,114.0165089,TM,MAJOR ROUTE
992178-992179,992178,819741.3883,833102.6634,22.43724696,114.0163326,992179,818924.7289,833066.6428,22.4369136,114.0083999,TM,MAJOR ROUTE
992179-992180,992179,818924.7289,833066.6428,22.4369136,114.0083999,992180,818905.7843,833060.2332,22.43685553,114.008216,TM,MAJOR ROUTE
992180-991062,992180,818905.7843,833060.2332,22.43685553,114.008216,991062,818886.8447,833053.8075,22.43679731,114.0080321,TM,MAJOR ROUTE
992181-992182,992181,818867.9042,833047.3844,22.43673911,114.0078481,992182,818313.0527,832465.8292,22.43148169,114.0024648,TM,MAJOR ROUTE
992182-992183,992182,818313.0527,832465.8292,22.43148169,114.0024648,992183,818306.6999,832446.865,22.43131037,114.0024033,TM,MAJOR ROUTE
992183-991063,992183,818306.6999,832446.865,22.43131037,114.0024033,991063,818300.1592,832427.9648,22.43113963,114.00234,TM,MAJOR ROUTE
992184-992185,992184,818293.611,832409.0671,22.4309689,114.0022766,992185,817619.739,831579.2921,22.42346847,113.9957406,TM,MAJOR ROUTE
992185-992186,992185,817619.739,831579.2921,22.42346847,113.9957406,992186,817603.4929,831567.6284,22.42336297,113.9955829,TM,MAJOR ROUTE
992186-991064,992186,817603.4929,831567.6284,22.42336297,113.9955829,991064,817587.5165,831555.5985,22.42325416,113.9954279,TM,MAJOR ROUTE
992187-992188,992187,817571.6781,831543.3901,22.42314374,113.9952742,992188,816727.7899,830703.223,22.41554724,113.9870877,TM,MAJOR ROUTE
992188-992189,992188,816727.7899,830703.223,22.41554724,113.9870877,992189,816708.0996,830699.7172,22.41551536,113.9868965,TM,MAJOR ROUTE
992189-991065,992189,816708.0996,830699.7172,22.41551536,113.9868965,991065,816688.3112,830696.8154,22.41548893,113.9867043,TM,MAJOR ROUTE
992190-992191,992190,816668.4696,830694.3031,22.41546602,113.9865117,992191,815982.2689,830385.3941,22.41266845,113.9798508,TM,MAJOR ROUTE
992191-992192,992191,815982.2689,830385.3941,22.41266845,113.9798508,992192,815977.0089,830366.0982,22.41249413,113.9798,TM,MAJOR ROUTE
992192-991066,992192,815977.0089,830366.0982,22.41249413,113.9798,991066,815971.785,830346.7926,22.41231973,113.9797495,TM,MAJOR ROUTE
992193-992194,992193,815966.4901,830327.5068,22.41214551,113.9796983,992194,815717.876,829141.3071,22.40143064,113.977299,TM,MAJOR ROUTE
992194-992195,992194,815717.876,829141.3071,22.40143064,113.977299,992195,815714.0945,829121.6699,22.40125326,113.9772625,TM,MAJOR ROUTE
992195-991067,992195,815714.0945,829121.6699,22.40125326,113.9772625,991067,815710.3657,829102.0231,22.4010758,113.9772265,TM,MAJOR ROUTE
992196-993025,992196,815706.5987,829082.3819,22.40089839,113.9771902,993025,815628.7864,828637.3777,22.39687886,113.9764403,TM,MAJOR ROUTE
992197-992198,992197,815646.5011,828434.9726,22.39505127,113.9766149,992198,815641.9824,828454.4554,22.39522715,113.9765708,TM,MAJOR ROUTE
992198-991068,992198,815651.5824,828415.6289,22.39487665,113.9766645,991068,815646.5011,828434.9726,22.39505127,113.9766149,TM,MAJOR ROUTE
992199-992200,992199,815656.6346,828396.2775,22.39470195,113.9767139,992200,815773.0828,827952.3328,22.39069433,113.9778504,TM,MAJOR ROUTE
992200-992201,992200,815778.0318,827932.9548,22.39051939,113.9778987,992201,815773.0828,827952.3328,22.39069433,113.9778504,TM,MAJOR ROUTE
992201-991069,992201,815782.9817,827913.5771,22.39034446,113.977947,991069,815778.0318,827932.9548,22.39051939,113.9778987,TM,MAJOR ROUTE
992202-992203,992202,815788.0094,827894.2193,22.39016971,113.9779961,992203,816116.4623,827049.3792,22.3825443,113.9811963,TM,MAJOR ROUTE
992203-992204,992203,816129.5438,827034.2506,22.38240784,113.9813235,992204,816116.4623,827049.3792,22.3825443,113.9811963,TM,MAJOR ROUTE
992204-991070,992204,816142.8485,827019.3178,22.38227314,113.9814529,991070,816129.5438,827034.2506,22.38240784,113.9813235,TM,MAJOR ROUTE
992205-992206,992205,816156.0456,827004.29,22.38213759,113.9815812,992206,817093.8982,826234.401,22.37519586,113.9906973,TM,MAJOR ROUTE
992206-992207,992206,817113.3063,826239.2307,22.37523969,113.9908857,992207,817093.8982,826234.401,22.37519586,113.9906973,TM,MAJOR ROUTE
992207-991071,992207,817132.5081,826244.798,22.37529018,113.9910721,991071,817113.3063,826239.2307,22.37523969,113.9908857,TM,MAJOR ROUTE
992208-992209,992208,817151.6159,826250.7049,22.37534373,113.9912575,992209,817850.9695,826005.7631,22.37313943,113.9980509,TM,MAJOR ROUTE
992209-992210,992209,817860.2586,825988.565,22.37298423,113.9981413,992210,817850.9695,826005.7631,22.37313943,113.9980509,TM,MAJOR ROUTE
992210-991072,992210,817870.0399,825971.1214,22.37282681,113.9982365,991072,817860.2586,825988.565,22.37298423,113.9981413,TM,MAJOR ROUTE
992211-992212,992211,817879.3961,825953.4448,22.37266728,113.9983275,992212,818711.412,825375.7481,22.3674591,114.0064124,TM,MAJOR ROUTE
992212-992213,992212,818731.1128,825372.3596,22.3674287,114.0066038,992213,818711.412,825375.7481,22.3674591,114.0064124,TM,MAJOR ROUTE
992213-991073,992213,818750.5469,825367.6548,22.36738641,114.0067925,991073,818731.1128,825372.3596,22.3674287,114.0066038,TM,MAJOR ROUTE
992214-992215,992214,818769.6203,825361.6392,22.36733228,114.0069778,992215,819501.2496,825056.6732,22.36458558,114.0140845,TM,MAJOR ROUTE
992215-992216,992215,819501.2496,825056.6732,22.36458558,114.0140845,992216,819511.5074,825039.5045,22.36443064,114.0141843,TM,MAJOR ROUTE
992216-991074,992216,819511.5074,825039.5045,22.36443064,114.0141843,991074,819521.6882,825022.2898,22.36427528,114.0142833,TM,MAJOR ROUTE
992217-992218,992217,819531.7364,825004.9972,22.36411922,114.0143811,992218,819995.5199,824405.0165,22.35870554,114.0188901,TM,MAJOR ROUTE
992218-992219,992218,819995.5199,824405.0165,22.35870554,114.0188901,992219,820008.1989,824389.5491,22.35856598,114.0190133,TM,MAJOR ROUTE
992219-991075,992219,820008.1989,824389.5491,22.35856598,114.0190133,991075,820021.1594,824374.3167,22.35842855,114.0191393,TM,MAJOR ROUTE
992220-992221,992220,820035.6587,824360.5409,22.35830428,114.0192802,992221,820817.5876,824104.7035,22.35600115,114.0268741,TM,MAJOR ROUTE
992221-992222,992221,820817.5876,824104.7035,22.35600115,114.0268741,992222,820837.5644,824105.6679,22.35601004,114.0270681,TM,MAJOR ROUTE
992222-991076,992222,820837.5644,824105.6679,22.35601004,114.0270681,991076,820857.4986,824107.2881,22.35602485,114.0272616,TM,MAJOR ROUTE
992223-992224,992223,820877.418,824109.0822,22.35604123,114.027455,992224,822003.878,824775.4275,22.36206839,114.0383852,TM,MAJOR ROUTE
992224-992225,992224,822020.4828,824786.5756,22.3621692,114.0385463,992225,822003.878,824775.4275,22.36206839,114.0383852,TM,MAJOR ROUTE
992225-991077,992225,822037.0877,824797.7236,22.36227001,114.0387074,991077,822020.4828,824786.5756,22.3621692,114.0385463,TM,MAJOR ROUTE
992226-992227,992226,822053.6834,824808.8853,22.36237095,114.0388685,992227,823563.6034,825291.8384,22.36674409,114.0535243,TM,MAJOR ROUTE
992227-992228,992227,823563.6034,825291.8384,22.36674409,114.0535243,992228,823582.4296,825298.5892,22.3668052,114.0537071,TM,MAJOR ROUTE
992228-991078,992228,823582.4296,825298.5892,22.3668052,114.0537071,991078,823601.492,825304.6311,22.3668599,114.0538921,TM,MAJOR ROUTE
992229-992230,992229,823620.6967,825310.1979,22.36691031,114.0540785,992230,824804.8856,825296.3065,22.36679318,114.0655762,TM,MAJOR ROUTE
992230-992231,992230,824804.8856,825296.3065,22.36679318,114.0655762,992231,824821.7007,825285.4783,22.3666955,114.0657395,TM,MAJOR ROUTE
992231-991079,992231,824821.7007,825285.4783,22.3666955,114.0657395,991079,824838.8395,825275.2169,22.36660295,114.065906,TM,MAJOR ROUTE
992232-992233,992232,824856.6812,825266.1795,22.36652146,114.0660793,992233,825768.6597,825837.2056,22.37168394,114.0749301,TM,MAJOR ROUTE
992233-992234,992233,825788.3222,825840.8487,22.37171696,114.075121,992234,825768.6597,825837.2056,22.37168394,114.0749301,TM,MAJOR ROUTE
992234-991080,992234,825808.2281,825842.5116,22.3717321,114.0753143,991080,825788.3222,825840.8487,22.37171696,114.075121,TM,MAJOR ROUTE
992235-992236,992235,825828.2039,825841.9638,22.37172727,114.0755082,992236,826774.482,825630.3038,22.36982136,114.0846975,TM,MAJOR ROUTE
992236-992237,992236,826774.482,825630.3038,22.36982136,114.0846975,992237,826793.5369,825624.2285,22.3697666,114.0848825,TM,MAJOR ROUTE
992237-991081,992237,826793.5369,825624.2285,22.3697666,114.0848825,991081,826812.6184,825618.2371,22.3697126,114.0850678,TM,MAJOR ROUTE
992238-992239,992238,826831.6998,825612.2456,22.3696586,114.0852531,992239,827690.8207,825707.337,22.37052183,114.0935942,TM,MAJOR ROUTE
992239-992240,992239,827706.3606,825694.7476,22.37040822,114.0937452,992240,827690.8207,825707.337,22.37052183,114.0935942,TM,MAJOR ROUTE
992240-991082,992240,827721.6418,825681.8456,22.37029178,114.0938936,991082,827706.3606,825694.7476,22.37040822,114.0937452,TM,MAJOR ROUTE
992241-993026,992241,827736.9574,825668.9848,22.37017572,114.0940424,993026,828232.3586,825962.976,22.37283301,114.098851,TM,MAJOR ROUTE
992242-992243,992242,829056.4571,825901.1323,22.37227818,114.106853,992243,829070.5015,825886.8932,22.37214965,114.1069894,TM,MAJOR ROUTE
992243-991083,992243,829070.5015,825886.8932,22.37214965,114.1069894,991083,829084.5459,825872.654,22.37202113,114.1071258,TM,MAJOR ROUTE
992244-992245,992244,815795.0103,828324.2237,22.39405293,113.9780586,992245,815802.9338,828305.8644,22.39388723,113.9781357,TM,URBAN ROAD
992245-991084,992245,815802.9338,828305.8644,22.39388723,113.9781357,991084,815811.2071,828287.6577,22.39372292,113.9782163,TM,URBAN ROAD
992246-992247,992246,815819.7469,828269.5726,22.3935597,113.9782995,992247,816103.7904,827399.628,22.38570706,113.9810688,TM,URBAN ROAD
992247-991085,992247,816103.7904,827399.628,22.38570706,113.9810688,991085,816102.5847,827379.6708,22.38552683,113.9810574,TM,URBAN ROAD
992248-992249,992248,816099.9254,827359.8492,22.3853478,113.9810318,992249,816096.1281,827340.2223,22.38517051,113.9809952,TM,URBAN ROAD
992249-992250,992249,816096.1281,827340.2223,22.38517051,113.9809952,992250,816211.6143,826562.0428,22.37814454,113.9821264,TM,URBAN ROAD
992250-992251,992250,816231.1481,826557.7499,22.378106,113.9823161,992251,816211.6143,826562.0428,22.37814454,113.9821264,TM,URBAN ROAD
992251-991086,992251,816250.8576,826554.3791,22.37807579,113.9825075,991086,816231.1481,826557.7499,22.378106,113.9823161,TM,URBAN ROAD
992252-992253,992252,816270.7124,826551.9731,22.37805429,113.9827004,992253,817294.6421,826019.6069,22.37325839,113.992649,TM,URBAN ROAD
992253-991087,992253,817307.7258,826004.5057,22.37312217,113.9927762,991087,817294.6421,826019.6069,22.37325839,113.992649,TM,URBAN ROAD
992254-992255,992254,817318.9023,825987.9259,22.37297256,113.992885,992255,817329.5246,825970.9799,22.37281965,113.9929883,TM,URBAN ROAD
992255-992256,992255,817329.5246,825970.9799,22.37281965,113.9929883,992256,818055.3384,825424.4139,22.36789174,114.0000419,TM,URBAN ROAD
992256-992257,992256,818055.3384,825424.4139,22.36789174,114.0000419,992257,818073.0618,825415.1468,22.36780824,114.0002141,TM,URBAN ROAD
992257-991088,992257,818073.0618,825415.1468,22.36780824,114.0002141,991088,818090.5262,825405.4161,22.36772056,114.0003838,TM,URBAN ROAD
992258-992259,992258,818107.4607,825394.7858,22.36762474,114.0005483,992259,819035.1368,825261.8182,22.36643353,114.0095568,TM,URBAN ROAD
992259-992260,992259,819035.1368,825261.8182,22.36643353,114.0095568,992260,819055.0322,825259.7757,22.36641529,114.00975,TM,URBAN ROAD
992260-991089,992260,819055.0322,825259.7757,22.36641529,114.00975,991089,819074.9106,825257.5773,22.36639563,114.009943,TM,URBAN ROAD
992261-992262,992261,819094.7939,825255.4226,22.36637637,114.0101361,992262,820081.1369,824220.2629,22.35703793,114.0197232,TM,URBAN ROAD
992262-992263,992262,820099.2561,824211.8274,22.35696192,114.0198992,992263,820081.1369,824220.2629,22.35703793,114.0197232,TM,URBAN ROAD
992263-991090,992263,820117.5495,824203.7475,22.35688913,114.0200768,991090,820099.2561,824211.8274,22.35696192,114.0198992,TM,URBAN ROAD
992264-992265,992264,820136.1079,824196.292,22.35682198,114.0202571,992265,821339.7453,824131.7146,22.35624969,114.0319432,TM,URBAN ROAD
992265-992266,992265,821339.7453,824131.7146,22.35624969,114.0319432,992266,821358.6616,824138.2045,22.35630846,114.0321268,TM,URBAN ROAD
992266-991091,992266,821358.6616,824138.2045,22.35630846,114.0321268,991091,821377.4565,824145.0369,22.35637032,114.0323092,TM,URBAN ROAD
992267-992268,992267,821396.1316,824152.1953,22.35643513,114.0324905,992268,822353.4512,824602.7605,22.36051199,114.0417807,TM,URBAN ROAD
992268-992269,992268,822353.4512,824602.7605,22.36051199,114.0417807,992269,822371.5206,824611.3333,22.36058955,114.041956,TM,URBAN ROAD
992269-991092,992269,822371.5206,824611.3333,22.36058955,114.041956,991092,822389.62,824619.8427,22.36066654,114.0421317,TM,URBAN ROAD
992270-992271,992270,822407.8636,824628.0355,22.36074067,114.0423087,992271,823935.1812,825166.1003,22.36561132,114.057133,TM,URBAN ROAD
992271-992272,992271,823935.1812,825166.1003,22.36561132,114.057133,992272,823953.1904,825174.787,22.3656899,114.0573078,TM,URBAN ROAD
992272-991093,992272,823953.1904,825174.787,22.3656899,114.0573078,991093,823970.7807,825184.2859,22.3657758,114.0574785,TM,URBAN ROAD
992273-992274,992273,823988.1326,825194.2307,22.36586573,114.0576469,992274,824225.8201,825390.7374,22.36764197,114.0599532,TM,URBAN ROAD
992274-992275,992274,824225.8201,825390.7374,22.36764197,114.0599532,992275,824244.2254,825398.446,22.36771172,114.0601318,TM,URBAN ROAD
992275-991094,992275,824244.2254,825398.446,22.36771172,114.0601318,991094,824263.7921,825402.5438,22.36774886,114.0603218,TM,URBAN ROAD
992276-992277,992276,824283.6024,825405.292,22.36777381,114.0605141,992277,825187.8594,825027.616,22.36436927,114.0692964,TM,URBAN ROAD
992277-992278,992277,825187.8594,825027.616,22.36436927,114.0692964,992278,825202.9549,825040.7355,22.36448784,114.0694429,TM,URBAN ROAD
992278-991095,992278,825202.9549,825040.7355,22.36448784,114.0694429,991095,825218.0823,825053.8183,22.36460609,114.0695897,TM,URBAN ROAD
992279-992280,992279,825233.3743,825066.7019,22.36472253,114.0697381,992280,826261.2133,825707.0074,22.37051112,114.0797134,TM,URBAN ROAD
992280-992281,992280,826261.2133,825707.0074,22.37051112,114.0797134,992281,826280.5768,825712.0107,22.37055642,114.0799014,TM,URBAN ROAD
992281-991096,992281,826280.5768,825712.0107,22.37055642,114.0799014,991096,826300.3737,825714.7569,22.37058133,114.0800936,TM,URBAN ROAD
992282-992283,992282,826320.3301,825715.3752,22.37058703,114.0802874,992283,827292.1239,825379.8937,22.36756281,114.0897249,TM,URBAN ROAD
992283-992284,992283,827312.0988,825378.8907,22.36755386,114.0899188,992284,827292.1239,825379.8937,22.36756281,114.0897249,TM,URBAN ROAD
992284-991097,992284,827332.0744,825377.9029,22.36754504,114.0901128,991097,827312.0988,825378.8907,22.36755386,114.0899188,TM,URBAN ROAD
992285-992286,992285,827352.0559,825377.0429,22.36753738,114.0903068,992286,828277.9835,825541.0761,22.36902324,114.0992961,TM,URBAN ROAD
992286-992287,992286,828293.9991,825553.0546,22.36913149,114.0994515,992287,828277.9835,825541.0761,22.36902324,114.0992961,TM,URBAN ROAD
992287-991098,992287,828309.5707,825565.605,22.3692449,114.0996027,991098,828293.9991,825553.0546,22.36913149,114.0994515,TM,URBAN ROAD
993001-992008,993001,839961.5617,830412.7727,22.41303175,114.212748,992008,839660.6231,829661.7624,22.40625038,114.2098235,ST,MAJOR ROUTE
993001-992014,993001,839961.5617,830412.7727,22.41303175,114.212748,992014,840041.7893,830047.5475,22.40973341,114.2135263,ST,MAJOR ROUTE
993002-992032,993002,839798.8439,827487.5595,22.38661595,114.2111611,992032,839708.1148,826786.7178,22.38028716,114.2102785,ST,MAJOR ROUTE
993002-992076,993002,839798.8439,827487.5595,22.38661595,114.2111611,992076,839448.079,826816.7108,22.38055852,114.2077536,ST,MAJOR ROUTE
993003-993004,993003,840012.1268,826325.7997,22.37612419,114.2132295,993004,839119.3684,822498.9992,22.3415678,114.204554,ST,MAJOR ROUTE
993004-992038,993004,839119.3684,822498.9992,22.3415678,114.204554,992038,839057.338,822390.3803,22.34058701,114.2039517,ST,MAJOR ROUTE
993005-992049,993005,838574.5968,828292.4425,22.39388654,114.199274,992049,837967.6535,827739.9205,22.38889769,114.1933793,ST,MAJOR ROUTE
993005-992058,993005,838574.5968,828292.4425,22.39388654,114.199274,992058,838522.8731,828072.4826,22.39190026,114.1987714,ST,MAJOR ROUTE
993006-992055,993006,837418.8699,827055.2264,22.382715,114.1880497,992055,837284.5188,826868.7598,22.3810312,114.186745,ST,MAJOR ROUTE
993007-992128,993007,837237.9165,826786.9484,22.38029243,114.1862924,992128,836305.5911,826747.8456,22.37993958,114.1772394,ST,MAJOR ROUTE
993007-993008,993007,837237.9165,826786.9484,22.38029243,114.1862924,993008,837226.514,826756.8586,22.38002071,114.1861817,ST,MAJOR ROUTE
993008-992091,993008,837226.514,826756.8586,22.38002071,114.1861817,992091,837337.3622,826343.4255,22.37628712,114.1872578,ST,URBAN ROAD
993008-992117,993008,837226.514,826756.8586,22.38002071,114.1861817,992117,836429.6433,826428.5526,22.37705619,114.1784439,ST,MAJOR ROUTE
993009-992073,993009,837825.3492,827049.691,22.3826647,114.1919968,992073,837690.6981,827173.3496,22.38378151,114.1906894,ST,MAJOR ROUTE
993010-992079,993010,839027.9925,826533.9414,22.37800569,114.203674,992079,838983.7408,826510.2715,22.37779201,114.2032443,ST,URBAN ROAD
993010-992080,993010,839027.9925,826533.9414,22.37800569,114.203674,992080,838981.1794,826517.1703,22.37785431,114.2032194,ST,MAJOR ROUTE
993011-992067,993011,838342.1431,826187.3609,22.37487685,114.1970139,992067,838092.899,826104.139,22.3741256,114.1945937,ST,MAJOR ROUTE
993012-992088,993012,836464.5067,825769.519,22.37110476,114.1787824,992088,836236.747,825639.1953,22.36992788,114.1765709,ST,URBAN ROAD
993013-992123,993013,835731.7104,825360.6228,22.36741214,114.1716674,992123,835720.8031,825351.6455,22.36733106,114.1715615,ST,MAJOR ROUTE
993014-992109,993014,836370.1951,824731.2788,22.3617289,114.1778666,992109,836210.8785,824568.9879,22.36026333,114.1763198,ST,MAJOR ROUTE
993015-992115,993015,835894.2349,824187.3438,22.35681683,114.1732457,992115,836738.5515,823043.6365,22.34648849,114.1814424,ST,MAJOR ROUTE
993016-992116,993016,836740.3734,823038.7661,22.3464445,114.1814601,992116,836744.4697,823024.51,22.34631576,114.1814999,ST,MAJOR ROUTE
993017-993018,993017,834821.9649,824311.3009,22.35793567,114.1628353,993018,833257.778,823023.9921,22.34630853,114.1476516,ST,MAJOR ROUTE
993018-992126,993018,833257.778,823023.9921,22.34630853,114.1476516,992126,832980.8479,822769.1088,22.34400628,114.1449638,ST,MAJOR ROUTE
993019-993020,993019,835129.9142,826809.3339,22.38049448,114.1658233,993020,832576.3238,826629.137,22.37886362,114.1410279,ST,MAJOR ROUTE
993020-992137,993020,832576.3238,826629.137,22.37886362,114.1410279,992137,832416.3317,826796.9569,22.38037877,114.1394739,ST,MAJOR ROUTE
993021-992140,993021,823225.0754,834996.5499,22.45437967,114.050158,992140,823206.885,834965.2862,22.4540972,114.0499816,TM,MAJOR ROUTE
993021-992141,993021,823201.4071,834969.0213,22.45413089,114.0499283,992141,823225.0754,834996.5499,22.45437967,114.050158,TM,MAJOR ROUTE
993022-993023,993022,824236.8595,829891.4274,22.40828553,114.0600264,993023,824992.7173,826271.2138,22.37559834,114.067393,TM,MAJOR ROUTE
993023-992161,993023,824992.7173,826271.2138,22.37559834,114.067393,992161,825145.491,826154.8559,22.37454856,114.0688772,TM,MAJOR ROUTE
993025-992197,993025,815628.7864,828637.3777,22.39687886,113.9764403,992197,815641.9824,828454.4554,22.39522715,113.9765708,TM,MAJOR ROUTE
993025-992244,993025,815628.7864,828637.3777,22.39687886,113.9764403,992244,815795.0103,828324.2237,22.39405293,113.9780586,TM,URBAN ROAD
993026-992242,993026,828232.3586,825962.976,22.37283301,114.098851,992242,829056.4571,825901.1323,22.37227818,114.106853,TM,MAJOR ROUTE